Video Id,Title,Description
vH9w9q8PwHo,4Ch Micro Cessna Maiden Flight,"If you like my Work, Consider buying me a coffee :)
https://www.buymeacoffee.com/alishanmao

Welcome to AliShanMao Channel. Watch exciting and honest Video Reviews of Radio Control Hobby Products, Radio Control Aircraft, Fast RC Helicopters, Amazing Radio Control Drones, Camera Drones, FPV Racing Drones, Long range FPV Planes, Coolest RC Toys and RC Vehicle, Tech and Gadgets Video Reviews, Fascinating Aerial videos, Drone Racing and Proximity FPV Videos, Long Range FPV Flight videos, Extreme Sports, Paragliding and Electric Paramotor Videos, Electric Powered Vehicles and Electric Scooters and regular adventurous alishanmao Video Blogs on various topics with diverse and interesting content. 

Check out our new DIY Woodworking TV Channel Here: http://tiny.cc/dpjkhz

My Highly Recommended Products
Beginners E119 RC Helicopter: http://tiny.cc/yxp6fz
XK A600 DHC-2 Beaver Plane: http://bit.ly/2F2U6d4
Eachine Mini P51D Mustang: http://tiny.cc/98pgfz
M2 3D RC Helicopter: http://tiny.cc/t934dz
JJRC M02 VTOL: http://tiny.cc/5itwgz
Learn to fly RC Planes with T720 Glider: http://tiny.cc/i4j2bz
Awesome DuoTork Electric Scooter: http://bit.ly/2FhHh02
High Spec One Plus 7T Phone: http://tiny.cc/9o5ghz
Fast and Furious FPV Racer: http://tiny.cc/xpxdcz
X9D Plus SE Radio: http://tiny.cc/rob6cz
FatShark Scout FPV Goggles: http://tiny.cc/wod4cz
I get my RC Supplies here: http://bit.ly/2QioPXM
I get all my tools and supplies from here: http://tiny.cc/7hbnhz
Best Woodworking tools online: http://tiny.cc/7obnhz

Download my 3D models: http://bit.ly/2H3pxDH
Check out my highly recommended gear and products here: https://kit.co/alishanmao
Our Online Store: http://onlyflyingmachines.com

Join My Social Media Communities
Facebook: https://www.facebook.com/alishanmao
Twitter: https://twitter.com/alishanmao
Instagram: alishanmao

Check out my Other channel: http://bit.ly/2AHgy7O

Wholesale links to buy tools and supplies. I get my tools and supplies from these links below:
I get all my tools and supplies from here: http://tiny.cc/7hbnhz
Best Woodworking tools online: http://tiny.cc/7obnhz
Get Quality Durable Drill bits here: http://tiny.cc/dpbnhz
Get Power Tools and Accessories here: http://tiny.cc/xpbnhz
Other Power Tools and Accessories: http://tiny.cc/lnbnhz
Best Hand tools and Supplies: http://tiny.cc/gmbnhz
Measurement and analysis tools: http://tiny.cc/sjbnhz
Get Tools and accessories here: http://tiny.cc/dqbnhz
Laser Engravers, Lasers and CNC Machines: http://tiny.cc/dobnhz
Professional Tools and Supplies: http://tiny.cc/wmbnhz
Best Hardware and Accessories: http://tiny.cc/plbnhz
Wholesale lights and lighting equipment: http://tiny.cc/dlbnhz
Wholesale Home appliances: http://tiny.cc/tkbnhz

More Useful Links for Radio Control Hobby Products and Drones
New FPV Racing Drones: http://tiny.cc/6kxscz
My Favorite RC Helicopters: http://tiny.cc/omxscz
Order New RC and FPV Planes here: http://tiny.cc/srxscz
Coolest and newest RC Drones: http://tiny.cc/uoxscz
Newest Radio transmitters and Receivers: http://tiny.cc/yyxscz
New Batteries and Chargers: http://tiny.cc/30xscz
Order FPV Gear Here: http://tiny.cc/kwxscz
RC Quadcopter and Multirotor Parts: http://tiny.cc/hgyscz
RC Airplane Parts and Supplies: http://tiny.cc/cvyscz
RC Robots RC Robotic Parts and Supplies: http://tiny.cc/hiyscz
Get RC Tanks with BB Airsoft Guns: http://tiny.cc/t8xscz
Order New RC Vehicle Here: http://tiny.cc/9hxscz
New RC Boats here: http://tiny.cc/ouxscz
Cheap Building Block and Track Toys for kids: http://tiny.cc/4iyscz
Smart Home Gadgets and household Supplies: http://tiny.cc/6lyscz
Electric Scooters Bikes and Sports Outdoors Supplies: http://tiny.cc/coyscz
Industrial and scientific Tools and Supplies: http://tiny.cc/epyscz
Health and Beauty Supplies and Gadgets: http://tiny.cc/zqyscz

#Drone #RC #Hobby"
OurEIMhRtcg,2002 Pontiac Firebird 3.8L (rollor Lifter removal and install) by smitt9 channel,This is a auto repair shop video with KT Tunstall Music
5uVrJrYtcuY,Bleuk stuntteam Training session, 
JyutIxBYZ0s,IRC Barum Rallye 2012 - WP6,IRC Barum Rallye 2012 - WP6
m_AGQWpqPrI,1992 Softail,This is a 1992 Heritage that I turned in to a nice little bar hopper.
6jfUsvq8TAk,Truck Wheel Wash  by Tranzwash in Australia,"Truck wheel wash and underbody wash for the Sydney Port Botany container expansion project by Laingorourke. This truck wheel wash is a drive through fully automatic with a built in sludge conveyor system. This truck wheel wash is above ground and  No Civil works required, just add the generator for power and water supply to top up the sump tank 3000 litres. This unit can be custom built up to 20 metres long."
trrhvwrxUqw,92 e36 325is window motor,This is a diagnostic video of my crazy car window doing what is known as inching up and down. The windows still have power and work with the comfort relay removed however the sun roof stopped operating. Here is a link for more info if you have a 92-94 BMW E36 coupe with the same issue. http://forums.bimmerforums.com/forum/showthread.php?t=1493575
j3NMF_KetFY,Toyota Tacoma Prerunner,"99 Tacoma Prerunner, 3.4L, cold air intake, throttle body spacer, flow master exhaust, Fox 2.0 coilover, Total Chaos upper control arm, Bilstein 5125 rear, Deaver Leaf pack, prerunner bumper, front fiberglass, pulled bedsides, 33'' BFG All Terrain"
WXMqTeqM2IA,2015 Dodge Challenger Debut (2014 NY Auto Show),"Subscribe:  http://www.youtube.com/NJExoticSpotters
Facebook:  http://www.facebook.com/NJES.Videos
-----------------------------------------------------------------------

NJExoticSpotters attended the Press Days at the 2014 New York International Auto Show.  We the debut of the newly re-designed 2015 Dodge Challenger!

Enjoy, Subscribe & Share!!"
XwDig4YN-CI,Team Caballeros wedding escort,"Wedding escort at sengkang
04112007"
Bg6cQb5Zi8A,"Corsa Starting problem, Rpm drops when gas is pressed", 
W1KFUs-Xkas,Sat evening-feline appearance,lookin for more parts and the cat came to  visit.
rk24ezWTCMI,225 Miles to the Gallon Super Efficient Car,"The XR3 is a hybrid electric-diesel vehicle that can get up to 225 miles per gallon. (From Discovery Channel's ""NextWorld"")

Become a fan here! https://www.facebook.com/HowWeInventedTheWorld"
NprBrKZdd2w,Harman/Kardon Logic 7 Sound Test,Mercedes Benz E500's 16 speaker sound system with dedicated subwoofer hidden in trunk.  Please enjoy!  Don't forget to leave your comments below!  Thanks! :)
PgzXofLoT8M,BoatBit: 2012 SeaDoo Wak Pro 215,"We are at the Dallas Boat Show talking with Chris Ogden of Rchardson Motorsports.  He shows us the SeaDoo 

Wake Pro 215 which is perfectly suited for the PWC enthusiast who also likes to wakeboard.

For more information on the SeaDoo Wake Pro 215 you can check out the SeaDoo Website at: http://www.sea-doo.com/showroom/watercraft/overview/wake-pro-215.aspx

If you would like to contact Richardson Motorsports they can be found at: 

http://www.richardsonmotorsports.com/

For show notes, additional episodes and everything boating,  Please visit us at:

http://www.nauticalshack.com/"
zGgky32qYbQ,lumina 2002,lumina and caprice
zvFTWNDuzjI,"Bari portbagaj VW Golf 5 , Golf 6 , bare transversale Golf Plus jetta, passat","Bari portbagaj VW Golf 5 , Golf 6 , bare transversale  Golf Plus , Jetta, passat  , comanda aici : http://www.bestautovest.ro/bari-portbagaj-nr17-984017.html

produs omologat TUV-GS (NFR 19-903-1 ISO 11154-1)
-construite din otel zincat cu un grad ridicat de rezistenta, invelite intr-o teaca protectoare de plastic.
-2 ani garantie.
-sustine pana la 25,50,55,60,75 kg incarcatura.
-functii blocabile optionale.(Clic AICI pentru a comanda si sistemul de blocare)
Sistemul de portbagaj include - 2 bari si suporturile de fixare .
Separat se vinde doar acest sistem de blocare cu cheie : http://www.bestautovest.ro/kit-de-blocare-bara-portbagaj-tip-a-2.html"
xF9k7VQd-z0,Sickness...Black McLaren SLR modded & in-car vid,http://www.mercedes-wiki.com/wiki/Mercedes_Benz_SLR_McLaren
DLk1Ylqiglc,"FASCINEST ,SIDESWIPE Gathering","we graduate university. so i made a short movie for the memory. 
Side Swipe and Fascinest.

Song: Breathe / Mimosa Remix"
TLJyQdizRrg,Incredible Shadow Show, 
EVtWABBmQJo,2003 Saturn L200 Reed-Lallier Chevrolet,Walk around video for a 2003 Saturn L200 located at Reed-Lallier Chevrolet in Fayetteville North Carolina
RLJh0_U2FZ0,Go Pro HD: McMillin Racing Testing In Plaster City,"Go Pro HD Footage of Dan and Luke McMillin, along with Cameron Parrish, Queso King, and Chris Frick testing out the McMillin Homes Jimco Class 1 and the Geiser Trophy Truck at Plaster City East."
diZHWpg9eCc,Harley Davidson 2013,Gama 2013 De Harley Davidson.
Ow1mxrGoKoo,insignia opc exhaust sound,"stainless steel 76mm streight pipe, small resonator and stock mufflers. no cat.

instagram: slon_workshop
http://slon-workshop.ru"
_qZNZHxaOts,Enduro Terminator in the city Tel aviv style,"No traffic for enduro!
Like and subscribe!
https://www.facebook.com/EnduroIsrael
https://www.youtube.com/EnduroIsrael
https://twitter.com/EnduroIsrael
http://vk.com/enduroisrael
 Enduro Terminator 2 Style in Tel-aviv"
TrKJzaO24Mg,Renault Megane Maxi - Test / presentation in 1995/1996,Presentation of the maxi Megane.
Q3GVoXbUeH4,"HD : Nissan GT-R vs BMW M5 Sedan Evosport headers, Dinan muffler and RPI Scoops","HD : Nissan GT-R vs BMW M5 Sedan Evosport headers, Dinan mufler and RPI Scoops http://www.m5board.com/vbulletin/e60-m5-e61-m5-touring-discussion/141437-supercar-shootout-august-2009-koenigsegg-ccr-evolution-nissan-gtr-bmw-m5-porsche-carrera-gt-ferrari-599-gtb-f1-porsche-911-gt2-997-lamborghini-lp560-4-gallardo-jaguar-xfr-more.html"
1CJPyX6-3Vs,"I feel the need, the need for speed!!!!",BMW M6 on the hwy.
tr8_AV1AoUE,Skar vvx-15 4th order bandpass,"Skar vvx-15 4th order bandpass 
audiopipe ap15001D
2:1 ratio 4th order"
_wnzy5HGKFk,1955 Mercedes Benz 300 SL Gullwing,"1955 Mercedes Benz 300 SL Gullwing
S/N 1980405500428; Graphite Grey/Red leather; Estimate $1,200,000 -- $1,500,000; Cosmetic restoration, 2- condition; Hammered Sold at $1,550,000 plus commission of 10.00%; Final Price $1,705,000. -- Chrome Rudge centerlock wheels, belly pans, fitted luggage, Talbot outside mirror, Michelin Harmony tires, Nardi steering wheel, belly pans, owner's books, full tool kit -- Owned from 1966-2010 by E.D. 'Bud' Hartwell. Freshly cosmetically restored like new and fully serviced. The leather is butt-polished from some tour miles but overall a very good example in unusually attractive colors. -- The upward climb of 300SL prices is hard to keep up with. This result is on the curve.

Robert Myrick Photography"
QGnE4nzz8Do,Vauxhall Zafira review | Parkers,"Read the full review here: http://www.parkers.co.uk/cars/reviews/vauxhall/zafira/estate-2005/

Want to keep up to date with everything going on in the world of cars?
Visit our website here: http://www.parkers.co.uk/

This is the official YouTube channel for Parkers, the expert on car reviews that you can trust. Find the right car at the right price for you - new or used - be it a Tesla, Mercedes, Volkswagen, or BMW. Subscribe here: https://www.youtube.com/user/ParkersTV/featured?sub_confirmation=1"
awS0MWexmAs,"1956 CHEVY BEL AIR 4-DOOR,  LITTLE 'OL LADY CAR","THIS ABSOLUTELY GORGEOUS  BEL AIR IS THE BEST LITTLE 'OL LADY CAR. WITH ONLY 16,000 MILES ON THE ODOMETER. THIS CHEVY IS PRISTINE AND IN DEALER SHOWROOM CONDITION.  NOTICE THE SIGN ON THE DRIVER FLOOR THAT INDICATES WHERE THE OWNER'S HEEL DUG A HOLE IN THE CARPETING.  ALSO NOTICE THE ORIGINAL SPARE IN THE TRUNK.  THE INTERIOR IS TIME WARP NEW CONDITION.  WITH 269,798 BEL AIR 4-DOOR SEDANS BUILT IN '56, YOU'D THINK THERE WOULD BE PLENTY OF SURVIVORS.  WELL, THIS IS ONE SURVIVOR THAT TOPS THE REST BEING IN SUCH GREAT CONDITION.  COST OF THIS CAR NEW WAS $2.068.  THANKS VERY MUCH FOR VIEWING THIS EXCELLENT ORIGINAL SURVIVOR."
ZQGDieX1-fg,2005 Dodge Ram 1500 REGULAR-SHORT-SLT-RUMBLE BEE-5.7L HEMI-4,"(866) 603-9692 | http://www.LENZAUTO.com
2005 DODGE RAM 1500 Fond Du Lac, WI
Stock #J2882
866-606-9906
http://www.LENZAUTO.com

For more information on this vehicle and our full inventory, call Mark, Dave, Sam, Bill, Brian, Mike, Steve, Nik, Ryan, Jim at 866-606-9906.

Lenz Truck Center
536 S. Seymour St.
Fond Du Lac, WI 54935

WATCH A FULL VIDEO OF THIS TRUCK J2882! 1 OWNER! CLEAN CARFAX! LOW MILES! 5.7 LITER V8 HEMI ENGINE, TWO DOOR REGULAR CAB, SHORT BOX, SLT PACKAGE, RUMBLE BEE EDITION PRODUCTION NUMBER 4345, AUTOMATIC TRANSMISSION, 4X4 SHIFTER ON THE FLOOR FOUR WHEEL DRIVE, BLACK CLOTH INTERIOR, 40/20/40 SPLIT BENCH SEATING WITH HIDDEN CENTER SEAT STORAGE COMPARTMENT, SIMULATED HOOD SCOOP, HEATED POWER MIRRORS, TOWING PACKAGE(RECEIVER HITCH, TRANSMISSION COOLER, & WIRING), 3.92 GEARS WITH ANTI-SPIN DIFFERENTIAL, LINE-X SPRAY-IN BEDLINER, COOPER DISCOVERER S/T 275/60 R20 TIRES, 20  FACTORY POLISHED ALUMINUM RIMS, KEYLESS ENTRY, CD PLAYER, SLIDING REAR WINDOW, STEERING WHEEL WITH AUDIO AND CRUISE CONTROLS, L.A.T.C.H. CHILD SAFETY SYSTEM, COMPASS/TEMPERATURE/MILEAGE DISPLAY, FOG LIGHTS, VENT SHADES, FACTORY FLOORMATS, AIR, CRUISE CONTROL, TILT, POWER LOCKS, POWER WINDOWS, THIS TRUCK IS ELIGIBLE FOR A 100,000 MILE PARTS AND SERVICE AGREEMENT! ONE OWNER! CLEAN CARFAX! VERY VERY CLEAN INSIDE AND OUT! RUNS AND DRIVES EXCELLENT! THIS IS ONE OF THE SHARPEST 2005 DODGE RAM 1500 REGULARCAB STANDARD CAB SHORTBOX 1/2 TON RUMBLEBEE TRUCKS ON OUR LOT! MAKE YOUR MOVE BEFORE THIS SUPER CLEAN 4WD RUMBLE-BEE IS GONE! CALL NOW!!!!!! 1-866-606-9906. VIEW OUR COMPLETE INVENTORY OF AROUND 500 VEHICLES AT www.LENZAUTO.com . ***If you are looking for financing Lenz Truck Center can help!  We have on the spot financing! Bad Credit or Good we will work with your 17 banks to get you approved and for a great rate! If you live far away or close to us we make it our promise to make sure you are a happy customer before, during, and after the sale! Lenz Truck Center has been in business and family owned for 25 years! With a new generation taking over we plan on making this the place you and your children buy their next vehicle! Lenz Truck Center is the country's fastest growing dealership!  Lenz Truck Center has grown from about a 40 vehicle inventory in 1999 to over 400 today!  Our selection is unmatched in the industry with more high quality used diesel trucks than anyone in the Midwest. All here in Fond du Lac, Wi!  All of our vehicles are Lenz Certified and ready to be delivered!  DISCLAIMER: Dealer Shall in no way be held liable for any errors or omissions to be found on these web pages.  All prices are plus any applicable state taxes and service fees.  We will do our best to keep all information current and accurate, however the dealership should be contacted for final pricing and availability."
Bx4SCFY9eg8,Yamaha Aerox 70cc @ Bristol UK,"Near KFC, 11 o'Clock with mates ;]"
UGTQkJzCsII,Atlantic British Presents Terminology For the ACE System on a Land Rover or Range Rover,"How-To Series: Is There A Difference Between The Directional Stability Control (DSC) System, The ACE System or The Dynamic Response System? Doug, our Land Rover Master Technician, explains that it is the same system with terms used interchangeably. https://www.roverparts.com"
slHXjuwvGbw,samurai club 4x4 el barro 15,just produccions
RJipFWmkeLM,SMALLEST HOT WHEELS,"This is my smallest Hot Wheels collection that I found in the ""Frito Lay"" snack bags. 
They were a promo in the year 2001 in Venezuela and they were like a little credit card and you had to take apart the pieces and then assemble them.
This is my first Hot Wheels collection.
Joseph Sanki, from Venezuela."
QzPJxLuVgTs,Ford Ranger Fuel Gauge Diagnosis Part 11 (Install Bed),"In this video, the bed is shown being installed on a 1994 Ford Ranger. This video is the last one for this series. I hope these videos have been enjoyable for you, and if you have any questions or comments, please feel free to post them. Thanks to everyone for watching and  for following along with these videos!"
P6v507lcV1M,MUSTANG DRAG RACE CRASH @ World Grudge Nationals 2014,"Filmed @https://www.facebook.com/WorldGrudgeNationals
at http://www.sanantonioraceway.com/

World Grudge Nationals 2014

Skull Crusher Adventures is now on FACEBOOK, video updates, and pictures shared Weekly. http://www.facebook.com/SKULLCRUSHERA...

Skull Crusher Adventures is Sponsored by: Http://www.MurilloMotorsports.com

Filmed with a Canon G20
Edited with Sony Vegas Pro 12

Filmed and edited by Skull Crusher Adventures All rights reserved
"
e6Re6oW-F1Y,Exmark 48 Turf Tracer HP Commercial Lawn mower,exmark
jLDSduSWwOA,37057 part 2,the scond part to 37057 part 1
fgSFNWPUhAc,RC Porsche Cayenne - young pilot,RC Porsche Cayenne - young pilot
OGINoMK8tH0,golf 1 webery,pierwsze odpalenie
5p5xy6vbYyI,1969 FORD  STATION WAGON(COUNTRY SQUIRE,1969 FORD STATION WAGON(COUNTRY SQUIRE)
ccVf9NOYiU4,Rc jump test with jato 3.3 and hill climbing,"Some jump test and hill climbing It's a traxxas jato 3.3
with proline 2.2 moab tires"
uoi4ybWKHgU,Harley Bags being painted,Dennis finishing the saddlebags.
TVK8AgjXkKk,dj.sp tamil songs,dj.sp
gbRepKCC7So,EZGO TXT Brake Shoes | How to Replace Your Golf Cart Brakes,"DIY Golf Cart professional showing you how to replace your brakes shoes on your EZGO TXT golf cart. This process is universal for most golf cart manufacturers including EZGO, Club Car, and Yamaha. This how to video will give you the basics in replacing the shoes but please refer to your owners manual when adjusting your brakes. Also we encourage you to subscribe to our you tube channel for other popular videos showing the installation of popular golf cart parts and accessories."
bnWEsJRYv68,Mazda rx7 Maintenance Series Episode 2,How to start an rx7 with no fuel pump or regulator.
ZsF33GnW3Pk,Wreck n' Roll - My Chevy Suburban Is Totalled.,"I was on Interstate 12. I'm used to the braking system, and maneuverability of my 2008 Nissan Sentra, not a 2002 Chevy Suburban. I wasn't following closely, there were maybe two car lengths between us. Like I said, I'm used to driving my Sentra that stops on a dime. I was going 70-75mph. The SUV in front of me (left lane) slowed down with traffic. I slammed on my brakes, but saw that I wasn't going to stop in time. I switched to the OPEN right lane, but turned it to hard, so I turned the wheel left to stay in the right lane, lost control, smashed into the side of the SUV I was trying to avoid, and I rolled three times. I had to open the door by punching it a few times. I walked away with only small abrasions on my hands from the broken glass. I filmed this, my family picked me up from the hospital, three and a half hours after my wreck."
